CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
711538758.0,39.0,M,5.0,Graduate,Single,$60K - $80K,Blue,36.0,1.0,3.0,3.0,24657.0,633.0,24024.0,0.358,1954.0,46.0,0.394,0.026,Attrited Customer
779837808.0,53.0,F,2.0,High School,Married,$40K - $60K,Blue,37.0,1.0,4.0,3.0,5182.0,2500.0,2682.0,0.869,5012.0,85.0,0.809,0.482,Existing Customer
779598183.0,53.0,M,3.0,Unknown,Single,$60K - $80K,Blue,42.0,6.0,1.0,2.0,22938.0,1700.0,21238.0,0.636,3428.0,54.0,,0.074,Existing Customer
789875883.0,41.0,F,4.0,Uneducated,Single,Less than $40K,Blue,31.0,5.0,1.0,2.0,2490.0,627.0,1863.0,0.345,1391.0,45.0,0.364,0.252,Existing Customer
719431608.0,63.0,F,0.0,College,Married,$40K - $60K,Blue,53.0,6.0,1.0,4.0,3118.0,1528.0,1590.0,0.604,1291.0,24.0,0.6,0.49,Existing Customer
714145233.0,34.0,M,0.0,Graduate,,$80K - $120K,,24.0,1.0,2.0,3.0,34516.0,400.0,34116.0,0.202,5112.0,49.0,0.256,0.012,Attrited Customer
719732433.0,54.0,M,2.0,Graduate,Single,$60K - $80K,Blue,36.0,5.0,3.0,1.0,12815.0,1017.0,11798.0,0.532,3771.0,78.0,0.66,0.079,Existing Customer
708620283.0,35.0,M,1.0,Unknown,Single,$60K - $80K,Blue,25.0,6.0,3.0,2.0,6053.0,2001.0,4052.0,0.743,2208.0,59.0,0.595,0.331,Existing Customer
720736608.0,42.0,M,2.0,Graduate,Married,$60K - $80K,Blue,36.0,2.0,2.0,1.0,6280.0,2181.0,4099.0,0.795,14109.0,92.0,0.878,0.347,Existing Customer
714835833.0,43.0,M,4.0,High School,Divorced,$80K - $120K,Blue,36.0,3.0,3.0,2.0,34516.0,1048.0,33468.0,0.864,4192.0,73.0,0.738,0.03,Existing Customer
708367908.0,56.0,F,1.0,Uneducated,Married,Less than $40K,Blue,47.0,6.0,1.0,2.0,3022.0,1627.0,1395.0,0.835,4390.0,82.0,0.783,0.538,Existing Customer
713375658.0,37.0,M,2.0,Graduate,Divorced,$40K - $60K,Blue,17.0,6.0,3.0,3.0,3176.0,0.0,3176.0,0.652,2298.0,67.0,0.457,0.0,Existing Customer
717701733.0,44.0,M,2.0,Graduate,Married,$80K - $120K,Blue,35.0,3.0,2.0,2.0,11910.0,,9812.0,1.16,1646.0,,1.294,0.176,Existing Customer
710752233.0,43.0,F,5.0,High School,Unknown,$40K - $60K,Blue,24.0,3.0,2.0,2.0,4430.0,2203.0,2227.0,1.046,2742.0,49.0,0.4,0.497,Attrited Customer
718121658.0,56.0,M,1.0,College,Married,$60K - $80K,Blue,44.0,5.0,3.0,3.0,1704.0,0.0,1704.0,0.701,660.0,17.0,0.308,0.0,Attrited Customer
788802483.0,47.0,F,3.0,Uneducated,Unknown,Less than $40K,Blue,29.0,2.0,2.0,3.0,2814.0,1595.0,1219.0,0.658,4766.0,,0.582,0.567,Existing Customer
721396758.0,35.0,F,4.0,Doctorate,Married,Less than $40K,Blue,36.0,,1.0,3.0,1438.3,,832.3,0.692,5062.0,80.0,0.818,0.421,Existing Customer
715241583.0,34.0,M,3.0,High School,Married,$120K +,Blue,25.0,3.0,2.0,4.0,23959.0,2517.0,21442.0,0.926,1870.0,45.0,0.667,0.105,Existing Customer
708332808.0,47.0,M,2.0,Uneducated,Married,$40K - $60K,Blue,39.0,2.0,2.0,2.0,3471.0,0.0,3471.0,0.871,14381.0,115.0,0.742,0.0,Existing Customer
714303483.0,,M,2.0,College,Married,$40K - $60K,Gold,31.0,,2.0,1.0,3735.0,1474.0,2261.0,0.798,15039.0,130.0,0.757,0.395,Existing Customer
716028108.0,35.0,F,2.0,College,Single,Less than $40K,Blue,18.0,6.0,2.0,0.0,2658.0,0.0,2658.0,0.891,4667.0,83.0,0.93,0.0,Existing Customer
716464533.0,32.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,3.0,3.0,9550.0,2517.0,7033.0,0.713,13783.0,116.0,0.841,0.264,Existing Customer
721486908.0,51.0,F,5.0,High School,Single,Less than $40K,Blue,36.0,1.0,1.0,1.0,7645.0,2076.0,5569.0,0.759,7710.0,75.0,0.875,0.272,Existing Customer
801380808.0,44.0,M,2.0,Doctorate,Married,$80K - $120K,Blue,38.0,1.0,2.0,1.0,25894.0,2517.0,23377.0,1.046,4847.0,49.0,0.815,0.097,Attrited Customer
718086783.0,50.0,M,5.0,Uneducated,Married,$120K +,Blue,36.0,2.0,2.0,1.0,13478.0,0.0,13478.0,0.929,4738.0,56.0,0.867,0.0,Existing Customer
712991808.0,53.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,48.0,2.0,5.0,1.0,2451.0,1690.0,761.0,1.323,1596.0,26.0,,0.69,Existing Customer
715459158.0,35.0,F,4.0,High School,Unknown,Unknown,Blue,26.0,2.0,1.0,2.0,16950.0,0.0,16950.0,0.625,7821.0,97.0,0.672,0.0,Existing Customer
710866758.0,42.0,F,4.0,High School,Married,Less than $40K,Blue,31.0,5.0,1.0,2.0,1640.0,,752.0,0.715,4074.0,73.0,,,Existing Customer
709541433.0,37.0,M,2.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,4.0,2041.0,1687.0,354.0,0.677,1555.0,45.0,0.552,0.827,Existing Customer
710798883.0,52.0,M,3.0,Graduate,Single,$60K - $80K,Blue,44.0,4.0,2.0,4.0,3323.0,2310.0,1013.0,0.749,1599.0,47.0,0.808,0.695,Existing Customer
778679883.0,39.0,M,2.0,Graduate,Single,$60K - $80K,Blue,19.0,1.0,2.0,1.0,6146.0,0.0,6146.0,0.577,3645.0,76.0,0.551,0.0,Existing Customer
708952758.0,41.0,F,3.0,College,Married,Less than $40K,Blue,35.0,2.0,1.0,2.0,2066.0,1542.0,524.0,0.71,4887.0,76.0,0.617,,Existing Customer
709101258.0,41.0,F,2.0,High School,Divorced,Less than $40K,Blue,28.0,4.0,2.0,,1478.0,524.0,954.0,0.751,2180.0,46.0,0.643,,Attrited Customer
771073908.0,62.0,M,0.0,Unknown,Married,$40K - $60K,Blue,48.0,4.0,1.0,2.0,1438.3,0.0,1438.3,0.425,1406.0,27.0,0.5,0.0,Existing Customer
714111333.0,55.0,M,1.0,High School,Married,$60K - $80K,Blue,46.0,6.0,1.0,3.0,5381.0,0.0,5381.0,0.746,1910.0,38.0,1.0,0.0,Existing Customer
790069233.0,45.0,F,3.0,High School,Divorced,Less than $40K,Blue,37.0,2.0,1.0,2.0,2052.0,,2052.0,0.77,4289.0,72.0,0.674,0.0,Existing Customer
771356508.0,41.0,F,5.0,Graduate,Married,Less than $40K,Blue,28.0,2.0,3.0,1.0,2665.0,1936.0,729.0,0.757,4500.0,71.0,0.972,0.726,Existing Customer
718148358.0,50.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,2.0,3.0,3.0,1572.0,0.0,1572.0,0.74,2447.0,41.0,0.577,0.0,Attrited Customer
715728108.0,27.0,F,0.0,Graduate,Unknown,Less than $40K,Blue,36.0,1.0,1.0,2.0,4548.0,1450.0,3098.0,0.844,14330.0,131.0,0.638,0.319,Existing Customer
712120608.0,35.0,M,3.0,College,Married,$80K - $120K,Blue,27.0,3.0,2.0,3.0,3575.0,1884.0,1691.0,0.384,861.0,15.0,1.5,0.527,Attrited Customer
812218908.0,46.0,F,2.0,Unknown,Married,Less than $40K,Blue,36.0,2.0,3.0,2.0,4065.0,2517.0,1548.0,0.957,2899.0,51.0,0.821,0.619,Attrited Customer
719880408.0,46.0,F,4.0,Graduate,Married,Less than $40K,Blue,35.0,6.0,3.0,1.0,3072.0,1611.0,1461.0,0.682,3992.0,57.0,0.727,0.524,Existing Customer
708831858.0,43.0,F,3.0,Uneducated,Married,Less than $40K,Blue,30.0,1.0,3.0,4.0,4579.0,1506.0,3073.0,0.443,1915.0,44.0,0.375,0.329,Attrited Customer
719582058.0,41.0,M,3.0,Doctorate,Single,$80K - $120K,Blue,29.0,2.0,2.0,3.0,24001.0,1629.0,22372.0,0.965,9102.0,75.0,0.974,0.068,Attrited Customer
780197133.0,40.0,M,4.0,Graduate,Single,$60K - $80K,Blue,30.0,4.0,1.0,1.0,13919.0,1266.0,12653.0,0.438,3699.0,67.0,0.523,0.091,Existing Customer
,57.0,M,2.0,Uneducated,Single,$60K - $80K,Blue,36.0,1.0,1.0,3.0,23058.0,1534.0,21524.0,0.701,7009.0,82.0,0.708,0.067,Existing Customer
715404783.0,43.0,F,4.0,Graduate,Married,Less than $40K,Blue,35.0,3.0,3.0,0.0,6448.0,1464.0,4984.0,0.615,7546.0,88.0,0.63,0.227,Existing Customer
711706458.0,44.0,M,,Doctorate,Married,$80K - $120K,Blue,27.0,1.0,2.0,1.0,24134.0,1290.0,22844.0,0.814,13311.0,110.0,0.642,0.053,Existing Customer
714616308.0,44.0,F,,Uneducated,Divorced,Less than $40K,Blue,38.0,6.0,4.0,1.0,7182.0,1774.0,,0.583,4294.0,67.0,0.718,0.247,Existing Customer
793461933.0,37.0,M,3.0,High School,Single,$80K - $120K,Blue,31.0,4.0,2.0,4.0,5699.0,1006.0,4693.0,0.734,2835.0,57.0,0.9,0.177,Existing Customer
808909008.0,61.0,M,0.0,Post-Graduate,Married,Less than $40K,Blue,56.0,6.0,3.0,4.0,1438.3,0.0,1438.3,0.589,1448.0,31.0,0.292,0.0,Existing Customer
,,F,0.0,Graduate,Married,,Blue,36.0,5.0,4.0,3.0,5843.0,1162.0,4681.0,0.765,4405.0,67.0,0.811,0.199,Existing Customer
716933283.0,52.0,M,2.0,High School,Single,$60K - $80K,Gold,39.0,4.0,1.0,1.0,34516.0,1882.0,32634.0,0.743,14738.0,116.0,0.758,0.055,Existing Customer
719905908.0,59.0,M,1.0,Uneducated,Married,$60K - $80K,Blue,36.0,4.0,3.0,3.0,3742.0,1175.0,2567.0,0.514,,31.0,0.824,0.314,Existing Customer
714283458.0,40.0,M,2.0,College,Single,$80K - $120K,Blue,36.0,5.0,1.0,4.0,14544.0,0.0,14544.0,0.768,4064.0,92.0,0.769,0.0,Existing Customer
798546408.0,61.0,F,1.0,College,Single,Less than $40K,Blue,55.0,2.0,3.0,2.0,8283.0,1444.0,6839.0,,7553.0,104.0,0.529,0.174,Existing Customer
721388283.0,54.0,M,2.0,Post-Graduate,Single,$120K +,Blue,45.0,3.0,1.0,4.0,5597.0,0.0,5597.0,0.596,4844.0,58.0,0.871,0.0,Existing Customer
809565183.0,52.0,F,1.0,Graduate,Single,Less than $40K,Blue,47.0,3.0,3.0,4.0,1842.0,625.0,1217.0,0.729,2650.0,43.0,0.483,0.339,Attrited Customer
713516433.0,36.0,F,3.0,College,Single,Less than $40K,Blue,36.0,6.0,1.0,0.0,5383.0,737.0,4646.0,0.956,2934.0,80.0,0.633,0.137,Existing Customer
716713533.0,53.0,M,3.0,Post-Graduate,Single,$80K - $120K,Blue,44.0,5.0,2.0,2.0,19063.0,,17827.0,0.542,3393.0,58.0,0.871,0.065,Existing Customer
709993158.0,46.0,F,2.0,Graduate,Married,Less than $40K,Blue,31.0,5.0,2.0,0.0,2330.0,1584.0,746.0,0.78,3917.0,71.0,0.651,0.68,Existing Customer
714940608.0,36.0,M,2.0,High School,Divorced,$40K - $60K,Blue,36.0,3.0,3.0,2.0,2686.0,1733.0,953.0,0.706,2057.0,53.0,0.71,0.645,Existing Customer
711776433.0,37.0,M,3.0,Uneducated,,$80K - $120K,Blue,26.0,4.0,2.0,2.0,23622.0,1153.0,22469.0,0.666,2574.0,65.0,0.625,0.049,Existing Customer
712164333.0,40.0,M,4.0,High School,Married,$60K - $80K,Blue,29.0,3.0,3.0,2.0,12544.0,1636.0,10908.0,0.503,1758.0,51.0,0.457,0.13,Attrited Customer
714168183.0,48.0,F,2.0,Uneducated,Married,Unknown,Blue,38.0,1.0,3.0,3.0,2186.0,1017.0,1169.0,0.617,4629.0,77.0,0.791,0.465,Existing Customer
823615983.0,54.0,M,2.0,Uneducated,Single,$40K - $60K,Blue,50.0,2.0,1.0,3.0,3682.0,2517.0,1165.0,0.379,1642.0,35.0,0.25,0.684,Attrited Customer
716323683.0,31.0,M,0.0,Graduate,Married,$80K - $120K,Blue,36.0,2.0,3.0,3.0,32791.0,1607.0,31184.0,0.752,13177.0,106.0,0.738,0.049,Existing Customer
715663458.0,51.0,F,4.0,Unknown,Married,Less than $40K,Blue,39.0,2.0,3.0,1.0,2268.0,651.0,1617.0,0.717,5016.0,88.0,0.66,0.287,Existing Customer
772177308.0,47.0,F,2.0,Unknown,Unknown,Less than $40K,Blue,36.0,4.0,2.0,2.0,1738.0,0.0,1738.0,1.124,2572.0,62.0,0.938,0.0,Existing Customer
772054458.0,43.0,M,3.0,Unknown,Unknown,$60K - $80K,Blue,32.0,4.0,1.0,3.0,2476.0,1944.0,532.0,0.881,4025.0,65.0,0.585,0.785,Existing Customer
720334833.0,39.0,F,5.0,College,Single,Less than $40K,Blue,30.0,4.0,1.0,2.0,4710.0,1869.0,2841.0,0.858,4719.0,91.0,0.655,0.397,Existing Customer
778880358.0,49.0,F,4.0,Graduate,Divorced,$40K - $60K,Blue,30.0,1.0,3.0,3.0,2485.0,1648.0,837.0,0.595,4208.0,71.0,0.919,0.663,Existing Customer
709474683.0,42.0,F,3.0,College,Married,Less than $40K,,13.0,3.0,2.0,3.0,6078.0,1478.0,4600.0,0.849,8442.0,95.0,,0.243,Existing Customer
709802208.0,37.0,M,1.0,Graduate,Married,$40K - $60K,Blue,17.0,3.0,1.0,4.0,3350.0,0.0,3350.0,1.316,2849.0,61.0,0.694,0.0,Existing Customer
716229108.0,55.0,F,3.0,College,Divorced,Less than $40K,Blue,46.0,2.0,3.0,3.0,3282.0,2262.0,1020.0,0.653,4674.0,84.0,0.585,0.689,Existing Customer
712428333.0,49.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,41.0,3.0,3.0,4.0,2930.0,1901.0,1029.0,0.638,4041.0,75.0,0.596,0.649,Existing Customer
721072908.0,51.0,M,0.0,Doctorate,Single,$60K - $80K,Blue,36.0,6.0,2.0,3.0,3232.0,1346.0,1886.0,0.697,5102.0,69.0,0.643,0.416,Existing Customer
713220258.0,65.0,F,0.0,High School,Married,Unknown,Blue,36.0,4.0,3.0,2.0,8138.0,2104.0,6034.0,0.837,1299.0,29.0,0.812,0.259,Existing Customer
714765408.0,26.0,F,1.0,Unknown,Single,Less than $40K,Blue,36.0,4.0,3.0,3.0,2557.0,1990.0,567.0,0.575,2266.0,57.0,0.357,0.778,Existing Customer
779509983.0,53.0,M,2.0,Post-Graduate,Single,$120K +,Blue,36.0,6.0,1.0,2.0,34516.0,,33585.0,0.828,1022.0,21.0,1.1,0.027,Existing Customer
719268333.0,49.0,F,3.0,Uneducated,Married,Less than $40K,Blue,36.0,5.0,3.0,4.0,1438.3,0.0,1438.3,0.929,4205.0,88.0,0.66,0.0,Existing Customer
712191783.0,49.0,M,4.0,High School,Married,$120K +,Gold,36.0,1.0,1.0,1.0,34516.0,1634.0,32882.0,0.768,7788.0,94.0,0.469,0.047,Existing Customer
720064158.0,51.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,36.0,4.0,2.0,3.0,1438.3,0.0,1438.3,0.709,4323.0,70.0,0.667,0.0,Existing Customer
719545983.0,31.0,F,2.0,Post-Graduate,Unknown,,Blue,13.0,,3.0,3.0,13882.0,0.0,13882.0,0.87,4798.0,82.0,0.822,0.0,Existing Customer
,56.0,,3.0,Unknown,Married,$40K - $60K,Blue,45.0,6.0,,4.0,1813.0,1387.0,426.0,0.406,1468.0,32.0,0.231,0.765,Existing Customer
715713408.0,55.0,M,2.0,Graduate,Married,Less than $40K,Gold,,,5.0,3.0,15987.0,0.0,15987.0,,15853.0,117.0,0.56,0.0,Existing Customer
715745508.0,51.0,F,4.0,Graduate,Single,Unknown,Blue,34.0,3.0,1.0,2.0,11221.0,1279.0,9942.0,1.116,1564.0,45.0,1.647,0.114,Existing Customer
778349883.0,56.0,F,0.0,Uneducated,Single,Less than $40K,Blue,36.0,,3.0,1.0,3219.0,2114.0,1105.0,0.655,4188.0,75.0,0.667,,Existing Customer
826451433.0,42.0,M,4.0,Graduate,Single,$80K - $120K,Silver,38.0,2.0,1.0,3.0,34516.0,2273.0,32243.0,0.86,8502.0,103.0,0.717,0.066,Existing Customer
708525108.0,54.0,F,2.0,Graduate,Married,Unknown,Blue,47.0,4.0,3.0,3.0,2156.0,1134.0,1022.0,0.669,4120.0,77.0,0.711,0.526,Existing Customer
709984083.0,43.0,,3.0,Unknown,Single,Less than $40K,Blue,36.0,2.0,2.0,2.0,3849.0,1281.0,2568.0,0.777,7930.0,90.0,,0.333,Existing Customer
778929783.0,40.0,M,3.0,Graduate,Divorced,$80K - $120K,Blue,22.0,2.0,2.0,3.0,1925.0,0.0,1925.0,0.672,781.0,28.0,0.75,0.0,Attrited Customer
708393633.0,41.0,F,0.0,High School,Married,Less than $40K,Blue,31.0,4.0,2.0,4.0,2685.0,1647.0,1038.0,0.812,4625.0,94.0,0.516,0.613,Existing Customer
715442958.0,54.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,36.0,3.0,3.0,3.0,11067.0,2517.0,8550.0,1.048,1843.0,38.0,1.235,0.227,Existing Customer
715498308.0,35.0,F,2.0,Graduate,Married,$40K - $60K,Blue,36.0,4.0,3.0,4.0,3454.0,1603.0,1851.0,1.078,1575.0,41.0,0.519,0.464,Existing Customer
716574033.0,45.0,F,3.0,High School,Divorced,$40K - $60K,Silver,36.0,2.0,2.0,2.0,18000.0,1829.0,16171.0,0.675,7149.0,86.0,0.623,0.102,Existing Customer
826130133.0,,M,2.0,Graduate,Married,$120K +,Blue,54.0,6.0,2.0,4.0,31680.0,1812.0,29868.0,0.483,1121.0,25.0,0.562,0.057,Existing Customer
,38.0,M,2.0,Graduate,Married,$80K - $120K,Blue,33.0,5.0,3.0,3.0,,2033.0,7587.0,0.667,1735.0,43.0,,0.211,Existing Customer
824177733.0,53.0,F,2.0,High School,Single,Less than $40K,Blue,49.0,1.0,2.0,3.0,9678.0,1710.0,7968.0,0.745,7682.0,90.0,0.579,0.177,Existing Customer
715435758.0,42.0,M,2.0,Graduate,Single,$80K - $120K,Blue,36.0,3.0,1.0,3.0,3046.0,1231.0,1815.0,0.692,4711.0,77.0,0.878,0.404,Existing Customer
713872008.0,49.0,F,1.0,High School,Married,Less than $40K,,42.0,1.0,3.0,1.0,2215.0,1347.0,868.0,0.655,4656.0,,0.636,0.608,Existing Customer
711721458.0,50.0,F,2.0,Graduate,Unknown,Less than $40K,Blue,36.0,5.0,2.0,2.0,1438.3,0.0,1438.3,0.658,2329.0,43.0,0.593,0.0,Attrited Customer
709185108.0,38.0,M,3.0,High School,Married,$60K - $80K,Blue,26.0,5.0,4.0,2.0,5824.0,1542.0,4282.0,0.827,1801.0,44.0,0.571,0.265,Existing Customer
715767033.0,56.0,F,3.0,College,Single,Unknown,Blue,,5.0,1.0,3.0,1438.3,0.0,1438.3,0.76,4919.0,83.0,0.627,0.0,Existing Customer
720315933.0,53.0,F,1.0,Uneducated,Single,Less than $40K,Blue,39.0,3.0,2.0,3.0,1982.0,1276.0,706.0,0.897,5136.0,,0.949,0.644,Existing Customer
709079883.0,45.0,F,4.0,Doctorate,Married,Less than $40K,Blue,36.0,5.0,3.0,3.0,1663.0,1012.0,651.0,0.886,2729.0,38.0,0.52,0.609,Attrited Customer
708885558.0,56.0,F,1.0,High School,Single,Less than $40K,Blue,48.0,1.0,5.0,2.0,3556.0,0.0,3556.0,0.596,2220.0,45.0,0.731,0.0,Attrited Customer
,61.0,M,2.0,Graduate,Married,$120K +,Blue,,3.0,0.0,,11374.0,2517.0,8857.0,1.015,1088.0,26.0,1.167,0.221,Attrited Customer
719131533.0,29.0,F,0.0,Post-Graduate,Divorced,Less than $40K,Blue,17.0,3.0,2.0,4.0,2585.0,2008.0,577.0,1.266,3519.0,73.0,0.622,0.777,Existing Customer
712515558.0,35.0,,1.0,College,Single,$60K - $80K,Blue,26.0,3.0,2.0,3.0,23447.0,1515.0,,0.622,2834.0,77.0,0.638,0.065,Existing Customer
709965858.0,46.0,M,1.0,High School,Married,$120K +,,28.0,4.0,3.0,3.0,9880.0,1792.0,8088.0,0.804,4609.0,80.0,0.951,0.181,Existing Customer
714293358.0,54.0,F,4.0,College,Single,Less than $40K,,46.0,3.0,2.0,1.0,4166.0,989.0,3177.0,0.967,4584.0,70.0,1.258,0.237,Existing Customer
720927183.0,56.0,,4.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,5.0,2.0,2796.0,0.0,2796.0,0.884,,81.0,0.723,0.0,Existing Customer
789483333.0,41.0,M,2.0,Uneducated,Married,$40K - $60K,Blue,32.0,5.0,1.0,3.0,5214.0,795.0,4419.0,0.707,1258.0,23.0,1.3,0.152,Existing Customer
711481533.0,39.0,M,1.0,High School,Divorced,$60K - $80K,Blue,33.0,5.0,3.0,3.0,5926.0,1251.0,4675.0,0.944,1316.0,28.0,1.154,0.211,Existing Customer
718913358.0,36.0,M,2.0,Graduate,Single,Less than $40K,Blue,36.0,3.0,3.0,3.0,4225.0,2517.0,1708.0,0.662,2659.0,43.0,0.387,0.596,Attrited Customer
715300683.0,39.0,M,1.0,Uneducated,Single,$80K - $120K,Blue,36.0,1.0,1.0,3.0,34458.0,846.0,33612.0,0.817,8271.0,94.0,0.88,0.025,Existing Customer
717725433.0,54.0,F,2.0,Graduate,Married,$40K - $60K,Blue,44.0,3.0,4.0,2.0,1606.0,0.0,1606.0,0.763,2258.0,37.0,0.609,0.0,Attrited Customer
710013258.0,44.0,F,3.0,High School,Single,Less than $40K,Blue,31.0,3.0,2.0,2.0,1980.0,823.0,1157.0,0.861,4467.0,69.0,0.683,0.416,Existing Customer
717992433.0,50.0,M,4.0,Graduate,Married,$80K - $120K,Blue,39.0,3.0,1.0,2.0,11900.0,1796.0,10104.0,0.651,14666.0,101.0,0.98,0.151,Existing Customer
720917808.0,35.0,M,2.0,High School,Single,$40K - $60K,Blue,36.0,5.0,3.0,4.0,2100.0,950.0,1150.0,0.764,2623.0,74.0,1.114,0.452,Existing Customer
712509108.0,46.0,F,3.0,Doctorate,Single,Less than $40K,Gold,36.0,1.0,,5.0,15164.0,,14632.0,0.858,8356.0,68.0,0.478,0.035,Attrited Customer
808756458.0,47.0,,3.0,Graduate,Married,$80K - $120K,Blue,42.0,6.0,3.0,3.0,13189.0,1205.0,11984.0,0.708,3821.0,83.0,0.66,0.091,Existing Customer
720707283.0,48.0,M,4.0,Unknown,Married,$80K - $120K,Blue,36.0,5.0,3.0,0.0,5288.0,866.0,4422.0,0.869,1777.0,42.0,0.75,0.164,Existing Customer
716485308.0,43.0,F,2.0,Unknown,Unknown,Less than $40K,Blue,36.0,4.0,3.0,3.0,1780.0,1541.0,239.0,0.839,5008.0,93.0,0.722,0.866,Existing Customer
718672233.0,48.0,F,1.0,Graduate,Single,Unknown,Blue,38.0,3.0,2.0,2.0,23007.0,1239.0,21768.0,0.713,3395.0,63.0,0.465,0.054,Existing Customer
795844983.0,45.0,F,3.0,High School,Married,$40K - $60K,Blue,39.0,6.0,4.0,1.0,2851.0,0.0,2851.0,0.482,3916.0,64.0,0.829,0.0,Existing Customer
708186933.0,33.0,M,1.0,Graduate,Single,$60K - $80K,Blue,36.0,4.0,3.0,2.0,1819.0,725.0,1094.0,0.737,2254.0,45.0,0.406,0.399,Attrited Customer
712939533.0,43.0,M,5.0,Graduate,,$60K - $80K,Blue,35.0,4.0,3.0,0.0,21585.0,986.0,20599.0,0.631,3789.0,70.0,0.75,0.046,Existing Customer
712225008.0,55.0,M,2.0,Graduate,Married,$60K - $80K,Blue,44.0,6.0,6.0,3.0,6054.0,1103.0,4951.0,0.613,3998.0,80.0,0.739,0.182,Existing Customer
,40.0,M,3.0,High School,Unknown,Less than $40K,Blue,33.0,1.0,3.0,4.0,2420.0,191.0,,0.818,2478.0,43.0,0.433,0.079,Attrited Customer
709722858.0,50.0,M,1.0,Graduate,Married,$60K - $80K,Blue,37.0,2.0,2.0,2.0,20708.0,1357.0,19351.0,0.852,8503.0,88.0,0.571,0.066,Existing Customer
715645908.0,59.0,M,0.0,High School,Single,$80K - $120K,Gold,48.0,5.0,2.0,6.0,34516.0,0.0,34516.0,0.969,8480.0,71.0,0.821,0.0,Attrited Customer
708928008.0,,F,2.0,High School,,$40K - $60K,Blue,36.0,2.0,3.0,1.0,1677.0,0.0,1677.0,0.7,4035.0,87.0,0.891,,Existing Customer
717846108.0,49.0,M,4.0,Uneducated,Married,$60K - $80K,Blue,34.0,5.0,3.0,2.0,12994.0,904.0,12090.0,0.627,3734.0,74.0,0.85,0.07,Existing Customer
,45.0,F,3.0,High School,,,Blue,26.0,3.0,2.0,4.0,4034.0,1867.0,2167.0,0.656,3718.0,72.0,0.756,0.463,Existing Customer
779613933.0,38.0,F,4.0,Uneducated,Married,Less than $40K,Blue,27.0,1.0,3.0,,1736.0,1319.0,417.0,0.667,5045.0,86.0,0.755,0.76,Existing Customer
712987608.0,51.0,F,2.0,Doctorate,Single,Less than $40K,Blue,40.0,3.0,3.0,3.0,1438.3,1153.0,285.3,0.866,4263.0,84.0,,0.802,Existing Customer
756691608.0,37.0,F,3.0,Graduate,Married,Unknown,Blue,30.0,5.0,3.0,3.0,4554.0,780.0,3774.0,0.658,4816.0,81.0,0.588,0.171,Existing Customer
794843883.0,41.0,M,3.0,High School,Married,$80K - $120K,Blue,35.0,6.0,1.0,2.0,34516.0,1202.0,33314.0,0.603,1353.0,33.0,0.737,,Existing Customer
713128833.0,49.0,M,2.0,Unknown,Unknown,$60K - $80K,Blue,36.0,5.0,3.0,2.0,6511.0,1790.0,4721.0,0.397,1478.0,38.0,0.267,0.275,Existing Customer
720142308.0,52.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,3.0,4.0,2160.0,0.0,2160.0,0.645,2360.0,56.0,0.647,0.0,Attrited Customer
716570958.0,50.0,M,3.0,Post-Graduate,Divorced,$60K - $80K,Blue,36.0,3.0,2.0,3.0,14409.0,511.0,13898.0,0.799,2351.0,39.0,0.3,0.035,Attrited Customer
798041508.0,50.0,F,4.0,Graduate,Single,Less than $40K,Blue,44.0,2.0,3.0,2.0,,2517.0,684.0,0.445,1880.0,42.0,0.355,0.786,Attrited Customer
709310433.0,65.0,F,0.0,Unknown,Single,Less than $40K,Blue,56.0,3.0,2.0,2.0,5441.0,812.0,4629.0,0.534,4480.0,76.0,0.551,0.149,Existing Customer
716251608.0,45.0,F,4.0,Unknown,Married,Less than $40K,Blue,36.0,6.0,1.0,4.0,2051.0,0.0,2051.0,0.989,4355.0,87.0,0.977,0.0,Existing Customer
713019783.0,41.0,F,3.0,High School,Married,$40K - $60K,Blue,35.0,3.0,3.0,3.0,2644.0,1794.0,850.0,0.863,4081.0,72.0,0.8,0.679,Existing Customer
773270058.0,57.0,M,5.0,High School,Married,$80K - $120K,Blue,50.0,4.0,2.0,3.0,13427.0,0.0,13427.0,0.521,1337.0,27.0,0.588,0.0,Existing Customer
718376583.0,52.0,M,2.0,Graduate,Divorced,$80K - $120K,Silver,44.0,4.0,3.0,2.0,34516.0,751.0,33765.0,0.357,5806.0,40.0,0.429,0.022,Attrited Customer
