CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
708894183.0,Existing Customer,53.0,,3.0,College,Single,$120K +,Silver,44.0,4.0,4.0,2.0,34516.0,1073.0,33443.0,0.558,4485.0,86.0,0.755,0.031,0.00019815,0.9998
708186933.0,Attrited Customer,33.0,M,1.0,Graduate,Single,$60K - $80K,Blue,36.0,4.0,3.0,2.0,1819.0,725.0,1094.0,0.737,2254.0,45.0,0.406,0.399,0.99411,0.00589
778937583.0,Existing Customer,46.0,F,3.0,Uneducated,Married,Less than $40K,Blue,29.0,5.0,1.0,1.0,2228.0,1449.0,779.0,0.61,4382.0,83.0,0.694,0.65,3.5437e-05,0.99996
708498033.0,Attrited Customer,44.0,F,3.0,Unknown,Married,Less than $40K,Blue,36.0,3.0,4.0,6.0,2279.0,1837.0,442.0,0.853,2789.0,52.0,0.677,0.806,0.99954,0.00046237
815315058.0,Attrited Customer,48.0,F,4.0,High School,Married,$40K - $60K,Blue,43.0,4.0,2.0,2.0,1438.3,0.0,1438.3,0.722,2520.0,45.0,0.452,0.0,0.99146,0.00854
751607058.0,Existing Customer,45.0,M,2.0,Doctorate,Married,$120K +,Blue,38.0,4.0,3.0,3.0,1686.0,0.0,1686.0,0.812,4413.0,77.0,,0.0,0.00043772,0.99956
718194858.0,Existing Customer,,F,5.0,Graduate,Single,Unknown,Blue,35.0,5.0,2.0,3.0,1942.0,1488.0,454.0,0.816,4940.0,88.0,0.796,0.766,0.00019764,0.9998
827123883.0,Existing Customer,53.0,M,4.0,High School,Single,$60K - $80K,Blue,49.0,5.0,1.0,2.0,3858.0,0.0,3858.0,0.67,4472.0,92.0,0.614,0.0,5.6153e-05,0.99994
711473058.0,Existing Customer,44.0,M,4.0,Graduate,Divorced,$60K - $80K,Blue,32.0,6.0,3.0,2.0,11651.0,1368.0,10283.0,0.563,3870.0,64.0,0.561,0.117,0.00018864,0.99981
715197633.0,Existing Customer,43.0,M,3.0,,,$40K - $60K,Blue,38.0,5.0,4.0,2.0,9449.0,1914.0,7535.0,0.87,4658.0,93.0,0.722,0.203,0.00023192,0.99977
713512308.0,Attrited Customer,50.0,F,0.0,Graduate,Single,Less than $40K,Blue,41.0,2.0,3.0,1.0,3423.0,0.0,3423.0,0.505,2229.0,45.0,0.406,0.0,0.98937,0.01063
790023408.0,Existing Customer,47.0,F,3.0,Unknown,Single,Less than $40K,Blue,39.0,6.0,2.0,1.0,2915.0,2422.0,493.0,0.576,4037.0,83.0,0.766,0.831,7.8291e-05,0.99992
720403008.0,Existing Customer,50.0,F,3.0,Uneducated,Married,Unknown,Blue,38.0,4.0,4.0,,11486.0,0.0,11486.0,0.383,4918.0,79.0,0.549,0.0,0.00013987,0.99986
709581483.0,Attrited Customer,40.0,F,4.0,Doctorate,Married,Less than $40K,Blue,21.0,1.0,2.0,1.0,2984.0,2517.0,467.0,0.574,2373.0,53.0,0.359,0.843,0.99049,0.00951
711201108.0,Attrited Customer,37.0,F,3.0,High School,Single,Less than $40K,Blue,29.0,3.0,3.0,3.0,1653.0,0.0,1653.0,0.517,2284.0,35.0,0.296,0.0,0.99673,0.00326528
708784083.0,Existing Customer,,,3.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,2.0,1.0,2723.0,,1135.0,0.852,4307.0,83.0,0.844,0.583,7.3235e-05,0.99993
712838358.0,Existing Customer,40.0,F,4.0,Uneducated,Married,Less than $40K,Blue,31.0,5.0,2.0,3.0,1438.3,0.0,1438.3,0.553,4702.0,84.0,0.714,0.0,0.00020643,0.99979
714887808.0,Attrited Customer,43.0,F,1.0,Uneducated,Single,Less than $40K,Blue,36.0,1.0,3.0,2.0,1818.0,0.0,1818.0,0.758,2279.0,50.0,0.724,0.0,0.99427,0.00573
716581983.0,Existing Customer,56.0,F,0.0,College,Married,$40K - $60K,Blue,36.0,5.0,2.0,3.0,4384.0,929.0,3455.0,0.678,4792.0,91.0,0.75,0.212,0.00015971,0.99984
716930133.0,Existing Customer,43.0,F,3.0,High School,Unknown,Less than $40K,Blue,36.0,3.0,3.0,2.0,1824.0,0.0,,,4594.0,86.0,0.654,,0.00018145,0.99982
808981608.0,Existing Customer,50.0,F,2.0,Uneducated,Married,Less than $40K,Blue,45.0,4.0,1.0,0.0,5452.0,540.0,4912.0,0.539,4220.0,66.0,0.737,0.099,2.0889e-05,0.99998
709714008.0,Attrited Customer,50.0,F,1.0,Unknown,Single,Unknown,Blue,39.0,6.0,3.0,3.0,9248.0,0.0,9248.0,0.613,2325.0,45.0,0.552,0.0,0.99681,0.00319278
811942983.0,Existing Customer,55.0,M,2.0,High School,Married,$120K +,Blue,50.0,3.0,2.0,3.0,17627.0,1756.0,15871.0,0.757,4836.0,74.0,0.721,0.1,0.0001861,0.99981
715565058.0,Existing Customer,27.0,F,1.0,,Unknown,Less than $40K,Blue,16.0,3.0,1.0,2.0,1438.3,0.0,1438.3,0.469,4479.0,70.0,0.628,0.0,5.3155e-05,0.99995
714519408.0,Attrited Customer,44.0,F,3.0,College,Married,Less than $40K,Blue,36.0,2.0,3.0,3.0,5357.0,2139.0,3218.0,0.499,1979.0,48.0,0.655,0.399,0.99674,0.00326498
719153433.0,Existing Customer,49.0,F,4.0,Uneducated,Married,,Blue,38.0,4.0,2.0,1.0,2542.0,850.0,1692.0,0.723,4972.0,79.0,0.717,0.334,7.4017e-05,
809127858.0,Existing Customer,51.0,F,1.0,Post-Graduate,Single,$40K - $60K,Blue,46.0,4.0,1.0,3.0,2275.0,1219.0,1056.0,0.639,4807.0,,,0.536,0.00010231,0.9999
712740108.0,Attrited Customer,43.0,F,4.0,Uneducated,Divorced,Less than $40K,Blue,33.0,6.0,3.0,1.0,1706.0,0.0,1706.0,0.601,2371.0,45.0,0.5,0.0,0.99152,0.00848
720251358.0,Attrited Customer,54.0,F,2.0,High School,Divorced,Less than $40K,Blue,36.0,6.0,3.0,1.0,3591.0,2517.0,1074.0,0.665,2313.0,43.0,0.536,0.701,0.99061,0.00939
713935533.0,Existing Customer,44.0,M,3.0,Graduate,Single,$40K - $60K,Silver,,5.0,1.0,3.0,19360.0,870.0,18490.0,0.532,3966.0,78.0,0.902,0.045,8.6856e-05,0.99991
710243208.0,Existing Customer,56.0,F,4.0,Unknown,Married,Less than $40K,Blue,,,3.0,2.0,1707.0,0.0,1707.0,0.683,4846.0,80.0,0.569,0.0,0.00020735,0.99979
708870408.0,Existing Customer,53.0,M,4.0,Unknown,Single,Less than $40K,Blue,43.0,6.0,3.0,1.0,3844.0,2079.0,1765.0,0.755,4271.0,56.0,0.806,0.541,0.00012505,0.99987
795844983.0,Existing Customer,45.0,F,3.0,High School,Married,$40K - $60K,Blue,39.0,6.0,4.0,1.0,2851.0,0.0,2851.0,0.482,3916.0,64.0,0.829,0.0,0.00013224,0.99987
828294933.0,Attrited Customer,49.0,F,3.0,High School,Married,Less than $40K,Blue,45.0,3.0,2.0,3.0,2951.0,2437.0,514.0,0.765,2519.0,36.0,0.565,0.826,0.99485,0.00515
713531808.0,Existing Customer,38.0,F,1.0,Doctorate,Married,Less than $40K,Blue,28.0,6.0,1.0,1.0,1438.3,0.0,1438.3,0.813,4475.0,74.0,0.644,0.0,4.5115e-05,0.99995
712307283.0,Attrited Customer,54.0,M,1.0,College,Single,$120K +,Blue,37.0,6.0,2.0,3.0,9090.0,2517.0,6573.0,0.661,2239.0,43.0,0.72,0.277,0.99431,0.00569
,Existing Customer,45.0,M,5.0,Graduate,Married,$120K +,Blue,,,3.0,2.0,34516.0,797.0,33719.0,1.133,3643.0,59.0,1.034,0.023,0.0001857,0.99981
778910883.0,Attrited Customer,53.0,M,2.0,Unknown,Married,$80K - $120K,Blue,34.0,4.0,3.0,2.0,1837.0,875.0,962.0,,2169.0,43.0,0.654,0.476,0.99497,0.00503
710637183.0,Existing Customer,48.0,F,4.0,Graduate,Single,Unknown,Blue,40.0,3.0,3.0,3.0,2300.0,1906.0,394.0,0.803,4538.0,71.0,0.868,0.829,0.00031726,0.99968
712781883.0,Existing Customer,36.0,F,1.0,Uneducated,Married,Less than $40K,Blue,36.0,6.0,1.0,3.0,2611.0,537.0,2074.0,0.848,5121.0,83.0,0.804,0.206,8.9404e-05,0.99991
709664658.0,Existing Customer,40.0,M,4.0,Unknown,Unknown,$80K - $120K,Blue,27.0,4.0,3.0,2.0,22863.0,927.0,21936.0,0.569,4071.0,69.0,0.725,0.041,0.00020735,0.99979
717574683.0,Existing Customer,53.0,F,,Unknown,,$40K - $60K,Blue,46.0,6.0,3.0,1.0,2192.0,1146.0,1046.0,,4756.0,85.0,0.735,0.523,0.00012373,0.99988
771497283.0,Existing Customer,40.0,F,2.0,High School,Divorced,Less than $40K,Blue,28.0,4.0,6.0,3.0,2917.0,1310.0,1607.0,0.757,4736.0,79.0,0.795,,0.00023216,0.99977
714991608.0,Existing Customer,41.0,F,3.0,High School,Single,$40K - $60K,Blue,31.0,3.0,3.0,2.0,1438.3,913.0,525.3,0.981,4300.0,68.0,0.619,0.635,0.00018145,0.99982
779848383.0,Attrited Customer,37.0,F,3.0,Graduate,Single,Less than $40K,Blue,21.0,4.0,2.0,2.0,1784.0,577.0,1207.0,0.542,2348.0,47.0,0.516,0.323,0.99161,0.00839
715495308.0,Existing Customer,43.0,F,4.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,4.0,1.0,8919.0,2231.0,6688.0,0.562,3923.0,73.0,1.028,0.25,0.00013749,0.99986
712431183.0,Existing Customer,52.0,F,2.0,Uneducated,Single,Less than $40K,Blue,37.0,4.0,3.0,1.0,2164.0,0.0,2164.0,0.688,5282.0,80.0,0.818,0.0,0.00011153,0.99989
714895608.0,Existing Customer,,F,2.0,Unknown,Single,Unknown,Blue,38.0,4.0,4.0,3.0,2792.0,1375.0,1417.0,0.854,4364.0,62.0,0.879,0.492,0.00040183,0.9996
718324983.0,Existing Customer,60.0,F,0.0,College,Married,Less than $40K,Blue,49.0,5.0,3.0,3.0,1634.0,1155.0,479.0,0.874,4522.0,83.0,0.766,0.707,0.00025239,0.99975
713541033.0,Existing Customer,39.0,F,1.0,College,Single,Less than $40K,Blue,32.0,4.0,2.0,3.0,2144.0,1557.0,587.0,0.775,4571.0,85.0,0.848,0.726,0.0001747,0.99983
,Existing Customer,37.0,M,2.0,Unknown,Single,$40K - $60K,Blue,26.0,4.0,1.0,2.0,3664.0,1449.0,2215.0,0.712,,65.0,0.548,0.395,6.054e-05,0.99994
789698733.0,Existing Customer,40.0,F,4.0,Uneducated,Married,Less than $40K,Blue,27.0,5.0,3.0,1.0,4788.0,1088.0,3700.0,0.808,4438.0,78.0,0.95,0.227,0.00011697,0.99988
787514433.0,Existing Customer,34.0,F,3.0,,Married,Less than $40K,Blue,23.0,3.0,3.0,3.0,2164.0,1176.0,988.0,0.835,5075.0,71.0,0.868,0.543,0.00030519,0.99969
811081083.0,Existing Customer,48.0,F,3.0,Uneducated,Single,Less than $40K,Blue,43.0,,4.0,2.0,1532.0,1183.0,349.0,0.617,4359.0,78.0,0.857,0.772,0.00023192,
717371583.0,Attrited Customer,56.0,F,2.0,,Single,Less than $40K,Blue,36.0,1.0,3.0,5.0,1883.0,400.0,1483.0,0.528,1954.0,45.0,0.5,0.212,0.99891,0.00108742
715579233.0,Existing Customer,44.0,F,3.0,Doctorate,Single,$40K - $60K,Blue,40.0,4.0,1.0,3.0,3659.0,1356.0,2303.0,0.715,4861.0,74.0,0.762,0.371,0.0001391,0.99986
781930233.0,Existing Customer,47.0,F,2.0,High School,,Less than $40K,Blue,37.0,6.0,1.0,1.0,2946.0,2338.0,608.0,0.58,4717.0,70.0,0.628,0.794,,0.99997
716825808.0,Existing Customer,,F,3.0,Uneducated,Divorced,Less than $40K,Blue,36.0,,1.0,0.0,2697.0,2216.0,481.0,0.681,4063.0,75.0,0.786,0.822,2.1676e-05,0.99998
757053408.0,Existing Customer,47.0,F,1.0,Graduate,Single,Unknown,Blue,40.0,3.0,1.0,3.0,3811.0,1970.0,1841.0,0.828,3578.0,76.0,0.689,0.517,8.6952e-05,0.99991
788418933.0,Existing Customer,,F,2.0,Graduate,Married,$40K - $60K,Blue,27.0,5.0,2.0,3.0,,1085.0,528.0,0.659,5000.0,85.0,0.848,0.673,0.00019143,0.99981
788898933.0,Existing Customer,42.0,F,4.0,College,Married,Less than $40K,Blue,27.0,6.0,2.0,1.0,2043.0,0.0,2043.0,1.019,5198.0,77.0,0.711,0.0,6.9988e-05,0.99993
712163433.0,Attrited Customer,47.0,M,3.0,Uneducated,Married,$40K - $60K,Blue,29.0,1.0,2.0,4.0,1684.0,644.0,1040.0,0.723,2164.0,36.0,0.714,0.382,0.99714,0.00286097
717343833.0,Existing Customer,47.0,F,5.0,Uneducated,Unknown,Unknown,Blue,34.0,4.0,1.0,3.0,3127.0,2094.0,1033.0,0.709,4518.0,86.0,0.83,0.67,9.8335e-05,0.9999
820868508.0,Existing Customer,47.0,M,2.0,College,Married,$40K - $60K,Blue,43.0,3.0,4.0,1.0,7106.0,736.0,6370.0,0.687,5192.0,75.0,0.562,0.104,0.00012746,0.99987
789240258.0,Existing Customer,50.0,F,2.0,Uneducated,Single,$40K - $60K,Blue,35.0,4.0,3.0,1.0,2784.0,2458.0,326.0,0.798,4904.0,81.0,0.8,0.883,0.00011153,0.99989
716951658.0,Existing Customer,51.0,F,3.0,High School,Single,$40K - $60K,Blue,38.0,5.0,3.0,1.0,5536.0,0.0,5536.0,0.695,4281.0,82.0,0.822,0.0,0.00010943,0.99989
718932633.0,Existing Customer,45.0,F,3.0,College,Married,Less than $40K,Blue,35.0,3.0,2.0,2.0,1717.0,1156.0,561.0,0.647,4301.0,64.0,0.641,0.673,0.00011483,0.99989
711487533.0,Attrited Customer,47.0,F,3.0,Unknown,Married,Less than $40K,Blue,38.0,3.0,3.0,2.0,1438.3,0.0,1438.3,0.198,1687.0,38.0,0.226,0.0,0.99515,0.00484967
715306983.0,Attrited Customer,42.0,M,5.0,High School,Married,$60K - $80K,Blue,36.0,1.0,2.0,3.0,1866.0,0.0,1866.0,0.798,2833.0,42.0,0.355,0.0,0.99482,0.00518
712771233.0,Existing Customer,52.0,M,3.0,Unknown,Single,$80K - $120K,Blue,36.0,3.0,4.0,1.0,2516.0,1268.0,1248.0,0.751,4461.0,80.0,0.818,0.504,0.00014953,0.99985
789637308.0,Attrited Customer,45.0,F,2.0,College,Divorced,$40K - $60K,Blue,39.0,4.0,3.0,4.0,3076.0,0.0,3076.0,0.734,2580.0,50.0,0.429,0.0,0.99801,0.00198835
717247383.0,,48.0,M,4.0,Graduate,Single,$40K - $60K,Blue,,5.0,2.0,3.0,7514.0,0.0,7514.0,0.514,4789.0,69.0,0.408,0.0,0.00020077,
714842208.0,Existing Customer,52.0,F,2.0,Graduate,Married,$40K - $60K,Blue,36.0,6.0,4.0,2.0,2804.0,1782.0,1022.0,0.698,4357.0,69.0,0.605,0.636,0.00021738,0.99978
794172033.0,Attrited Customer,58.0,F,1.0,Post-Graduate,Divorced,Less than $40K,Blue,52.0,4.0,1.0,3.0,1817.0,0.0,1817.0,0.503,2347.0,45.0,0.452,0.0,0.99032,0.00968
713592408.0,Existing Customer,43.0,F,3.0,High School,Married,Less than $40K,Blue,28.0,3.0,3.0,2.0,2590.0,0.0,2590.0,0.63,3391.0,66.0,0.833,0.0,0.00018145,0.99982
709314408.0,Existing Customer,39.0,F,2.0,College,Single,$40K - $60K,Blue,29.0,5.0,3.0,1.0,4938.0,1593.0,3345.0,0.7,4516.0,82.0,0.783,0.323,0.00010546,0.99989
715957233.0,Existing Customer,53.0,M,3.0,College,Single,$60K - $80K,Blue,36.0,5.0,1.0,1.0,19940.0,2018.0,17922.0,0.42,4694.0,75.0,0.786,0.101,3.3508e-05,0.99997
719414658.0,Existing Customer,52.0,F,0.0,Graduate,Single,Unknown,Blue,36.0,3.0,4.0,1.0,12366.0,0.0,12366.0,0.738,4880.0,76.0,0.9,0.0,0.0001125,0.99989
719632683.0,Existing Customer,40.0,M,3.0,Graduate,Single,$40K - $60K,Blue,30.0,6.0,3.0,3.0,2583.0,2235.0,348.0,0.508,4500.0,83.0,0.509,0.865,0.0003139,0.99969
708136908.0,Existing Customer,62.0,F,0.0,Graduate,Single,Less than $40K,Blue,53.0,5.0,2.0,2.0,2616.0,801.0,1815.0,0.719,4655.0,68.0,0.511,0.306,9.7673e-05,0.9999
721393083.0,Existing Customer,52.0,F,3.0,Unknown,Single,$40K - $60K,Blue,45.0,5.0,3.0,1.0,6053.0,577.0,5476.0,0.85,5035.0,64.0,1.37,0.095,0.00012373,0.99988
714520233.0,Attrited Customer,59.0,F,0.0,Graduate,Married,Less than $40K,Blue,36.0,2.0,3.0,2.0,1708.0,0.0,1708.0,0.443,1992.0,38.0,0.357,0.0,0.99356,0.00644
709455108.0,Existing Customer,49.0,F,4.0,Unknown,Married,Less than $40K,Blue,33.0,3.0,2.0,1.0,2393.0,1667.0,726.0,0.974,3768.0,79.0,0.681,0.697,7.9128e-05,0.99992
767058183.0,Existing Customer,53.0,F,1.0,Graduate,Divorced,Less than $40K,Blue,46.0,5.0,4.0,3.0,3424.0,1333.0,2091.0,0.667,4485.0,61.0,0.694,0.389,0.00034315,
770800683.0,Existing Customer,48.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,35.0,3.0,3.0,,2640.0,2133.0,507.0,1.008,4956.0,72.0,0.846,0.808,0.00036935,0.99963
779651058.0,Existing Customer,59.0,F,0.0,Unknown,Single,$40K - $60K,Blue,42.0,6.0,2.0,2.0,1931.0,1409.0,522.0,0.887,4797.0,65.0,0.625,0.73,0.00010736,0.99989
710443833.0,,50.0,M,2.0,Unknown,Single,$120K +,Blue,38.0,4.0,4.0,2.0,2123.0,995.0,1128.0,0.626,4516.0,78.0,0.625,0.469,0.00023893,0.99976
717725433.0,Attrited Customer,54.0,F,2.0,Graduate,Married,$40K - $60K,Blue,44.0,3.0,4.0,2.0,1606.0,0.0,1606.0,0.763,2258.0,37.0,0.609,0.0,0.99542,0.00457826
720600858.0,Existing Customer,41.0,M,4.0,Graduate,Married,$60K - $80K,Blue,26.0,5.0,2.0,2.0,5633.0,1395.0,4238.0,0.542,3695.0,75.0,0.63,0.248,0.00011937,0.99988
717797658.0,Existing Customer,57.0,F,2.0,Graduate,Married,Less than $40K,Blue,45.0,6.0,2.0,2.0,1438.3,740.0,698.3,0.698,4970.0,87.0,0.933,0.514,0.00011382,0.99989
779458383.0,Existing Customer,50.0,F,3.0,High School,Married,Less than $40K,Blue,32.0,6.0,2.0,3.0,2590.0,2087.0,503.0,0.7,4248.0,73.0,0.78,0.806,0.00019311,0.99981
788767983.0,Existing Customer,43.0,M,5.0,Unknown,Single,$60K - $80K,Blue,24.0,3.0,1.0,3.0,4556.0,0.0,4556.0,0.961,4273.0,82.0,0.64,0.0,0.00010512,0.99989
711994458.0,Existing Customer,47.0,F,4.0,High School,Married,Unknown,Blue,39.0,,4.0,0.0,1537.0,0.0,,,4234.0,75.0,0.786,0.0,8.1758e-05,0.99992
713948808.0,Existing Customer,55.0,M,3.0,High School,Single,$60K - $80K,Blue,47.0,3.0,2.0,2.0,1602.0,962.0,640.0,0.834,4873.0,97.0,0.764,0.6,0.00011482,0.99989
710456658.0,Existing Customer,50.0,F,4.0,Graduate,Married,Less than $40K,Blue,31.0,4.0,2.0,1.0,2080.0,1799.0,281.0,0.651,5130.0,82.0,0.864,0.865,7.1987e-05,0.99993
771531708.0,Existing Customer,46.0,F,2.0,Unknown,Single,Unknown,Blue,34.0,6.0,3.0,1.0,7565.0,887.0,6678.0,0.81,4683.0,87.0,0.642,0.117,0.00011924,0.99988
713546883.0,Existing Customer,47.0,M,2.0,Graduate,Divorced,$60K - $80K,Blue,29.0,5.0,2.0,3.0,4786.0,1553.0,3233.0,0.61,5039.0,76.0,0.81,0.324,,0.99981
711447783.0,Existing Customer,,F,2.0,Graduate,Single,,Blue,38.0,4.0,,3.0,2375.0,1353.0,1022.0,0.804,5000.0,76.0,0.617,0.57,0.00019143,0.99981
713746608.0,Existing Customer,48.0,F,2.0,High School,Married,Unknown,Blue,37.0,3.0,2.0,2.0,8446.0,908.0,7538.0,0.604,4240.0,67.0,0.763,0.108,0.00011065,0.99989
718020408.0,Existing Customer,60.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,4.0,3.0,1977.0,545.0,1432.0,0.901,4393.0,72.0,0.946,0.276,0.00034315,0.99966
719475633.0,Existing Customer,42.0,M,3.0,Post-Graduate,Married,$80K - $120K,Blue,30.0,6.0,2.0,3.0,13908.0,0.0,13908.0,0.719,4319.0,81.0,0.976,0.0,0.00023373,0.99977
719654283.0,Existing Customer,52.0,F,2.0,Graduate,Married,$40K - $60K,Silver,,3.0,3.0,2.0,19220.0,0.0,19220.0,0.997,4642.0,,,0.0,0.00016253,0.99984
720114633.0,Existing Customer,44.0,F,5.0,High School,Single,Less than $40K,Blue,30.0,3.0,,1.0,2709.0,1726.0,983.0,0.698,5056.0,89.0,0.78,0.637,0.00010887,0.99989
,Existing Customer,38.0,M,1.0,High School,Single,$60K - $80K,Blue,33.0,5.0,4.0,1.0,1503.0,879.0,624.0,0.776,4439.0,77.0,0.604,0.585,0.00011962,0.99988
712567083.0,Existing Customer,51.0,M,1.0,High School,Married,,Blue,36.0,5.0,2.0,2.0,9186.0,0.0,9186.0,0.658,4986.0,88.0,0.76,0.0,,0.9999
711302883.0,Existing Customer,50.0,F,0.0,Graduate,Single,Less than $40K,Blue,46.0,3.0,2.0,2.0,2165.0,1392.0,773.0,0.734,4194.0,72.0,0.946,0.643,9.7673e-05,0.9999
,Existing Customer,41.0,F,4.0,High School,Single,Unknown,Blue,,4.0,2.0,3.0,1438.3,0.0,1438.3,0.585,5020.0,,0.7,0.0,0.00019517,0.9998
712070208.0,Existing Customer,61.0,F,1.0,College,Single,Unknown,Blue,50.0,4.0,4.0,1.0,6673.0,2458.0,4215.0,0.625,4141.0,82.0,0.547,0.368,0.00011963,0.99988
718641483.0,Existing Customer,53.0,F,3.0,Graduate,Married,Less than $40K,Blue,42.0,3.0,1.0,1.0,2404.0,1109.0,1295.0,0.639,4519.0,72.0,0.636,0.461,3.4465e-05,0.99997
710690733.0,,47.0,,3.0,Graduate,Married,Less than $40K,Blue,35.0,4.0,3.0,2.0,1666.0,0.0,1666.0,0.92,2816.0,38.0,,0.0,0.99467,0.00533
718441308.0,Existing Customer,41.0,M,2.0,Graduate,Single,$60K - $80K,Blue,31.0,3.0,1.0,3.0,8228.0,1935.0,6293.0,0.627,4933.0,68.0,0.545,0.235,9.2637e-05,0.99991
772243833.0,Existing Customer,54.0,F,0.0,Doctorate,Single,Less than $40K,Blue,43.0,4.0,1.0,3.0,3186.0,968.0,2218.0,0.696,4077.0,75.0,0.63,0.304,0.00011504,0.99988
711992133.0,Existing Customer,53.0,F,1.0,Uneducated,Married,Less than $40K,Blue,41.0,4.0,2.0,2.0,2596.0,868.0,1728.0,0.743,4801.0,72.0,0.714,0.334,0.00010985,0.99989
779084208.0,Attrited Customer,43.0,F,3.0,High School,Divorced,Less than $40K,Blue,24.0,4.0,2.0,2.0,1662.0,613.0,1049.0,0.868,2326.0,31.0,0.55,0.369,0.99137,0.00863
715304958.0,Attrited Customer,42.0,F,3.0,Graduate,Single,Less than $40K,Blue,27.0,6.0,2.0,2.0,2053.0,0.0,,0.866,3053.0,50.0,0.562,0.0,0.99161,0.00839
713179083.0,Existing Customer,32.0,F,2.0,Uneducated,Single,Unknown,Blue,25.0,3.0,2.0,1.0,3193.0,1533.0,1660.0,0.936,4419.0,75.0,0.786,0.48,7.0576e-05,0.99993
709836258.0,Existing Customer,45.0,F,4.0,Graduate,Married,Less than $40K,Blue,41.0,5.0,1.0,2.0,1927.0,1337.0,590.0,0.667,5127.0,81.0,0.653,0.694,5.7762e-05,0.99994
715950483.0,Attrited Customer,39.0,F,1.0,Uneducated,Married,$40K - $60K,Blue,27.0,3.0,3.0,3.0,2821.0,725.0,2096.0,0.704,2397.0,35.0,0.296,0.257,0.99659,0.00341249
798281808.0,Existing Customer,48.0,M,4.0,High School,Married,$60K - $80K,Blue,42.0,5.0,4.0,3.0,3879.0,1214.0,2665.0,0.924,5158.0,79.0,0.681,0.313,0.00037272,0.99963
720414558.0,Existing Customer,56.0,F,2.0,Unknown,Married,Less than $40K,Blue,36.0,6.0,2.0,1.0,1971.0,922.0,1049.0,0.762,4827.0,84.0,0.867,0.468,7.5449e-05,0.99992
713509908.0,Existing Customer,48.0,F,2.0,Graduate,Married,Unknown,Blue,35.0,3.0,1.0,1.0,1755.0,1058.0,697.0,0.697,4719.0,90.0,0.8,0.603,3.3214e-05,0.99997
711919608.0,Attrited Customer,42.0,F,3.0,Graduate,,Less than $40K,Blue,36.0,4.0,3.0,2.0,2031.0,1720.0,311.0,0.713,,32.0,0.778,0.847,0.99467,0.00533
709993158.0,Existing Customer,46.0,F,2.0,Graduate,Married,Less than $40K,Blue,31.0,5.0,2.0,0.0,2330.0,1584.0,746.0,0.78,3917.0,71.0,0.651,0.68,4.1986e-05,0.99996
767815233.0,Existing Customer,46.0,F,3.0,College,Married,Less than $40K,Blue,40.0,6.0,,2.0,1438.3,0.0,1438.3,0.714,4283.0,88.0,0.833,0.0,0.0002193,0.99978
717624708.0,Attrited Customer,59.0,M,2.0,High School,Divorced,Less than $40K,Blue,51.0,6.0,5.0,3.0,1438.3,0.0,1438.3,0.734,2589.0,49.0,0.69,0.0,0.99697,0.00303426
720015183.0,Existing Customer,60.0,M,1.0,Graduate,Married,$120K +,Blue,46.0,6.0,3.0,1.0,5130.0,2048.0,3082.0,0.776,,88.0,0.76,0.399,0.00010182,0.9999
778236858.0,Existing Customer,54.0,,2.0,Graduate,,Unknown,Blue,42.0,4.0,1.0,1.0,11794.0,1018.0,10776.0,0.898,5547.0,87.0,0.706,0.086,3.3214e-05,0.99997
789095958.0,Attrited Customer,50.0,M,1.0,Unknown,Single,$60K - $80K,Blue,38.0,4.0,3.0,3.0,7603.0,744.0,6859.0,0.711,2497.0,42.0,0.273,0.098,0.99681,0.00319278
713736333.0,Attrited Customer,41.0,F,3.0,Uneducated,Married,$40K - $60K,Blue,36.0,1.0,3.0,4.0,,0.0,3606.0,0.37,1829.0,41.0,0.519,0.0,0.99819,0.00181217
717836733.0,Existing Customer,49.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,2.0,1.0,5153.0,1378.0,3775.0,0.744,4274.0,81.0,0.723,0.267,6.4428e-05,0.99994
712619808.0,Existing Customer,47.0,F,3.0,College,Single,Less than $40K,Blue,36.0,3.0,2.0,1.0,2500.0,1169.0,1331.0,0.638,4265.0,87.0,0.812,0.468,6.9248e-05,0.99993
712221408.0,Existing Customer,42.0,M,4.0,Graduate,Single,$40K - $60K,Blue,33.0,5.0,3.0,2.0,2654.0,1489.0,1165.0,0.668,4767.0,82.0,0.673,0.561,0.00018864,0.99981
714213708.0,Attrited Customer,35.0,F,3.0,College,Single,Less than $40K,Blue,25.0,4.0,3.0,2.0,3611.0,2517.0,1094.0,0.537,2178.0,45.0,0.552,0.697,0.99452,0.00548
